Timestamp Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions 
150346 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 2 0.5998 59.9760 10.0000 3 0.2707 0.0000 1 3 BETA 1 0.6006 60.0593 10.0000 0 0.0000 1.0000 0 4 BETA 0 0.8697 86.9652 60.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.5773 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.5856 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.2112 109.0500 28.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
152372 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.6173 61.7253 98.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.0175 1.0000 1 4 BETA 0 0.8996 89.9640 55.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6039 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6098 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.2387 111.5250 26.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
154387 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.6456 64.5575 94.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.0466 1.0000 1 4 BETA 0 0.9288 92.8795 51.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6264 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6356 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.2678 114.1500 24.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
156400 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.6739 67.3897 89.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.0750 1.0000 1 4 BETA 0 0.9571 95.7117 47.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6522 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6581 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.2961 116.7000 23.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
158401 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.7031 70.3052 85.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.1041 1.0000 1 4 BETA 0 0.9863 98.6272 42.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6764 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6822 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.3228 119.1000 21.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
160401 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.7305 73.0541 81.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.1316 1.0000 1 4 BETA 0 1.0138 101.3761 38.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6989 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.7080 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.3495 121.5000 19.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
162409 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.7589 75.8863 77.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.1608 1.0000 1 4 BETA 0 1.0412 104.1250 34.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.7239 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.7322 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.3778 124.0500 18.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
164409 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.7889 78.8851 72.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.1908 1.0000 1 4 BETA 0 1.0712 107.1238 30.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.7514 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.7605 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.4069 126.6750 16.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
166409 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.8188 81.8839 68.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.2207 1.0000 1 4 BETA 0 1.1012 110.1226 25.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.7772 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.7889 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.4353 129.2250 14.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
168409 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.8488 84.8827 63.0000 0 0.2832 0.0000 1 3 BETA 2 0.6006 60.0593 10.0000 3 0.2507 1.0000 1 4 BETA 0 1.1312 113.1214 21.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.8030 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.8155 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.4636 131.7750 13.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
170409 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.8788 87.8815 59.0000 0 0.2832 0.0000 1 3 BETA 0 0.6081 60.8090 99.0000 0 0.2732 1.0000 1 4 BETA 0 1.1612 116.1202 16.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.8305 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.8422 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 0 1.4927 134.4000 11.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 3 0.7764 23.3000 10.0000 0 0.0000 1.0000 0 
172411 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.9088 90.8803 54.0000 0 0.2832 0.0000 1 3 BETA 0 0.6389 63.8911 95.0000 0 0.2732 1.0000 1 4 BETA 0 1.1920 119.2023 12.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.8572 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.8680 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 3 0.7764 23.3000 10.0000 0 0.0000 1.0000 0 
174411 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.9388 93.8791 50.0000 0 0.2832 0.0000 1 3 BETA 0 0.6689 66.8899 90.0000 0 0.2732 1.0000 1 4 BETA 1 1.1995 119.9520 10.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.8846 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.8913 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 3 0.7764 23.3000 10.0000 0 0.0000 1.0000 0 
176411 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 2 BETA 0 0.9704 97.0445 45.0000 0 0.2832 0.0000 1 3 BETA 0 0.6989 69.8887 86.0000 0 0.2732 1.0000 1 4 BETA 1 1.1995 119.9520 10.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 2 0.5631 90.1108 10.0000 1 0.9130 0.0000 1 10 CHARLIE 2 0.5631 90.1108 10.0000 2 0.9171 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 19 ECHO 3 0.7764 23.3000 10.0000 0 0.0000 1.0000 0 
178424 0 ALPHA 1 1.4994 180.0000 10.0000 0 0.0000 0.0000 0 1 ALPHA 2 1.4994 180.0000 10.0000 1 0.0208 0.0000 1 2 BETA 0 1.0013 100.1266 40.0000 0 0.2832 0.0000 1 3 BETA 0 0.7297 72.9708 81.0000 0 0.2732 1.0000 1 4 BETA 1 1.1995 119.9520 10.0000 0 0.2524 0.0000 1 5 BETA 1 0.6006 60.0593 10.0000 0 0.1408 1.0000 1 6 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 7 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 8 CHARLIE 1 1.1262 180.2216 10.0000 0 1.0246 0.0000 1 9 CHARLIE 0 0.5823 93.1767 97.0000 0 0.9196 0.0000 1 10 CHARLIE 0 0.5781 92.5102 98.0000 0 0.9280 0.0000 1 11 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 12 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 13 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 2.0000 0 14 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 1.0000 0 15 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 16 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 17 DELTA 1 1.4994 135.0000 10.0000 0 0.0000 0.0000 0 18 DELTA 2 1.4994 135.0000 10.0000 2 0.0183 0.0000 1 19 ECHO 3 0.7764 23.3000 10.0000 0 0.0000 1.0000 0 


Simulation_Results:
ALPHA
Number_of_Flights: 2
Avg_flight_time(hrs): 1.4994
Avg_distance_per_flight(mile): 180
Average_charge_time(hrs): 0.044982
Total_faults: 0
Total_passenger_miles(miles): 2880

BETA
Number_of_Flights: 4
Avg_flight_time(hrs): 0.894434
Avg_distance_per_flight(mile): 89.4434
Average_charge_time(hrs): 0.237405
Total_faults: 2
Total_passenger_miles(miles): 7155.47

CHARLIE
Number_of_Flights: 5
Avg_flight_time(hrs): 0.9163
Avg_distance_per_flight(mile): 146.63
Average_charge_time(hrs): 0.984273
Total_faults: 0
Total_passenger_miles(miles): 10997.2

DELTA
Number_of_Flights: 8
Avg_flight_time(hrs): 1.4994
Avg_distance_per_flight(mile): 135
Average_charge_time(hrs): 0.039151
Total_faults: 5
Total_passenger_miles(miles): 17280

ECHO
Number_of_Flights: 1
Avg_flight_time(hrs): 0.776356
Avg_distance_per_flight(mile): 23.3
Average_charge_time(hrs): 0
Total_faults: 1
Total_passenger_miles(miles): 46.6


